d83a7518-866b-47e2-89e6-eefbd3300204,2017-03-12 22:48:46.404189,2017-03-13 20:02:25.685339,172562aa-314d-470d-a44b-84ae09888b17,15530d8d-79db-4d1b-9a9f-7c6e8a8759c1,1000
3152bcb6-fa72-45c7-abaf-b80eca3de499,2017-02-17 20:53:56.353546,2017-03-13 20:02:26.779402,570ab5c3-3667-4e0e-9ce6-d288e7f19809,e60742a9-3a55-4831-9d69-2e9e00b13390,1000
6db099d7-8bc0-490f-b0aa-7d85e47b7321,2017-02-13 03:53:49.238719,2017-03-13 20:02:28.460425,b00bee90-fc2f-4f76-8a23-cd23d0b3d12d,5d0025b4-984d-49dc-a968-bf1deacf01c7,1000
eed552cc-eb7c-4c75-94fd-59df90df47db,2017-03-08 20:26:46.921908,2017-03-13 20:03:00.980267,4fc9effb-92ad-4c90-b483-584d4460ea5f,e21221ca-e01f-4320-924d-bceba6a50d01,1000
0087c916-afc3-446d-b5d8-c5268a5bf9e4,2017-03-08 19:52:43.734103,2017-03-13 20:03:09.198634,4694178d-8128-4c1b-8c8d-abfb9e3aaa9e,39f2f301-f4e4-47bb-a007-baab287f815b,1000
d21336f5-6c6c-4fa8-b484-732e9b64e042,2017-02-06 00:01:11.000000,2017-03-13 20:03:38.646549,153fe67d-2121-499b-ae53-196542a69432,f44f89cb-5f88-4e0d-aee4-30a182e125d0,1000
ec7b9a11-d3b8-4657-b808-ab25767b74c2,2017-02-03 23:57:26.208695,2017-03-13 20:03:39.661753,9b1d311b-1ee5-433c-8d76-d2d25d5e2f67,48cdca47-9f37-46c8-909f-358af86e1b6b,1000
1e379148-8088-4958-a87d-5d135fad26fe,2017-03-10 03:16:58.394654,2017-03-13 20:02:31.977516,a68f1a03-06a9-4493-a148-1417373e7e61,1f775b2c-7a4a-4a18-b65d-3fa6ccaedd31,1000
068fbe7b-0141-4b52-939e-05f07d9fb2ba,2017-03-10 03:15:00.086210,2017-03-13 20:02:35.654959,b2f65509-f7e9-4e3d-86e8-f9dca295adbc,835bfdbd-4b33-436f-899b-7161bebce681,1000
72dc9d5c-2709-4c30-b0d3-e04b062f5cb4,2017-02-21 00:31:50.202557,2017-03-13 20:03:21.875663,9b917f51-00dd-4242-a08b-58adbf09964a,779f42da-ba8c-4b66-b3ff-0388d1f8382c,1000
23d92d6b-f9cf-44cf-979c-a43988858fda,2017-03-10 03:10:42.014262,2017-03-13 20:02:38.390387,4817debc-920f-4411-b4a4-c520f6dd027f,7d01135b-6ca1-4066-84b2-4f6764e0e758,1000
ac058323-70ad-4593-be83-7bdd087045ce,2017-03-10 03:30:17.324839,2017-03-13 20:04:59.147329,8e51ee4f-cd1d-4fd7-9c48-7e926b3304ba,e4f0ba06-78de-4c72-a7eb-4cead46781ff,1000
cf8f589f-8c43-4be0-81a8-ec6d95945283,2017-02-13 03:53:47.682013,2017-03-13 20:03:46.865514,2d3617bc-d4f1-41e7-88c8-339d46aa1f9e,ce825b21-5a7e-472d-be65-7590e0694c56,1000
09763cf2-ee99-4efb-901d-d89318b9742a,2017-02-13 03:53:48.035498,2017-03-13 20:03:46.918113,a0e4ef26-2042-4c18-afd7-5d46d35f0dae,c1fcf347-eb84-488b-9f9b-4012b44b33cb,1000
217c5c55-0c1e-4de3-9110-3de4d6ad59a2,2017-03-10 20:02:21.487175,2017-03-13 20:05:01.550444,86399e09-1422-47f2-8003-df1ebc2a60d7,84a707c5-46fb-4fc2-903b-176c720e43ae,1000
849d6c7d-4180-46cc-984e-ca670805bac3,2017-02-21 00:11:01.862301,2017-03-13 20:05:15.844125,f378440e-20aa-4dd5-966e-3a118eb0e963,f193c7f9-a7a8-4164-a6fe-2c4b4ebdea96,1000
a0ca418f-1652-4654-a47a-59df5a8998be,2017-03-08 20:01:57.021914,2017-03-12 20:03:53.852476,c6fc47a6-e9af-47fd-86a2-8827083fd255,51388bfc-486e-4a64-bc0c-b4573d9e1590,1000
b9626fac-c1fc-4fa1-8c55-8a2ef94cff19,2017-03-10 20:04:05.879932,2017-03-13 20:05:09.949245,90c146a0-c8d2-430f-84fc-fe9871c3e5b2,d0e11084-3447-4dbe-9486-843e772e6549,1000
11e2d399-1766-475d-a388-9aec9c15bdd9,2017-03-10 03:14:14.202763,2017-03-13 20:02:35.977316,cb3cec19-a66b-4444-98f1-d7193adc4f26,73eb01da-964f-45ce-9da2-71ebbe9c2752,1000
f8357b8a-4814-4166-b74c-6105be7a138a,2017-02-13 04:54:30.892486,2017-03-13 20:04:36.962829,5f519492-e392-43fc-b7ce-0040148c1885,b52963be-5f76-4d8a-baef-19c7b1e2a25d,1000
36550970-2b88-47fc-ad3a-03663082cfab,2017-03-10 03:11:57.654095,2017-03-13 20:02:37.463992,6a94cfbc-9ece-48d4-b842-f491a9c68394,79305f51-dd84-4d71-9d35-87fe874cca3d,1000
383acf34-a402-4a71-941e-a188edfb8bd2,2017-03-10 03:30:18.020882,2017-03-13 20:04:59.229865,e88cdd06-d6cc-4cbd-900e-d95cbd0ebcbe,ccc698ac-559b-4962-abe6-891a094b85fb,1000
763a9586-e24a-4a41-8d2d-57b9ea10721e,2017-03-10 03:11:19.416551,2017-03-13 20:02:38.149116,9e634d8d-b16e-4086-9b05-422f61330b8e,d2bf9e30-883b-4f4d-ad97-3c2b4b74cdf7,1000
8735af0f-7b6c-4e3e-ba9b-fe68a00f8621,2017-02-13 03:53:50.106383,2017-03-13 20:03:50.107785,d1012994-db0b-484b-8c9c-a4d6f68d7d8a,5155fbd6-f70d-4625-ae84-ffbd6448c572,1000
1e355df0-bf6d-4fca-a654-8d478156abc3,2017-03-10 20:01:46.055462,2017-03-13 20:05:00.921811,a776b1ff-5d21-40a1-acc0-f755a4d8a126,8bf0219a-b2b8-478e-a3a8-1d4064222601,1000
1cea9a3c-d3d9-4667-ade8-be2caef5bb5b,2017-03-10 03:09:05.983981,2017-03-13 20:02:38.588281,8c0f20ca-491a-4423-a5bf-733a7d283799,f0c503c3-dfb9-48f7-8724-4c3a3def381a,1000
72cab0bb-31ce-4c66-8f68-7a101b7bbfe5,2017-02-21 00:31:56.406591,2017-03-13 20:03:20.766346,70cc1bac-dc10-4cbf-8423-c2ebe95577f7,595fbf25-c00a-4936-94ed-6f3626158e9b,1000
61e1e0ba-8817-4e72-8bf7-23073e34d5de,2017-03-10 03:01:37.466790,2017-03-13 20:02:43.831248,cb4c0520-ff93-41a9-aa33-94739810707d,f69f2ee3-5b93-4ace-8e31-4663af84c2e8,1000
c79f520c-49a8-4bc1-bac0-c0275505db24,2017-03-09 18:43:13.659059,2017-03-13 20:02:57.390443,dfda4bf3-f6c1-4b12-a31b-ed7522efad94,e7ac11f7-b97c-444c-a94e-e043cf7505fd,1000
4a63b5e6-6b49-428b-a1f5-114910995750,2017-03-09 18:40:34.793815,2017-03-13 20:02:59.685629,459af8d1-d800-4c5a-a3a8-076ccc019085,6fe8c7c5-72b1-4c99-80e1-57b12596054f,1000
570a65f5-aaab-4d7d-a4db-2ceb6a39f178,2017-03-10 20:01:46.487913,2017-03-13 20:05:00.981517,592f33f7-34a2-4ef0-92f3-f77f602c3076,ca36cbe1-cf97-4c41-8f15-7d8be2d48426,1000
06194d75-ef2d-40e3-95cf-4bd02fd40b8c,2017-02-17 17:11:24.672823,2017-03-13 20:04:37.385939,ddfac270-926d-4a97-8e27-b87981df94d8,7ef8aa2f-c808-4739-9ef0-7976484b01d1,1000
f5a2b5bb-75cd-4435-b78b-10e7b873ee84,2017-03-08 19:43:33.371689,2017-03-13 20:03:17.262306,7e579fef-c53c-41cc-b35d-367aa08c14dd,bbfde196-9f69-4412-814f-00515d499dab,1000
8aa2ff3a-9549-480b-8b68-2f40d11835ec,2017-03-10 20:01:46.813111,2017-03-13 20:05:01.177705,8a451686-3ac5-469d-992b-37315cd9e724,47a0dbb6-cf04-490a-8aee-ca72a204bf2f,1000
2a866571-e76b-4405-9cd7-bd409a5071de,2017-02-23 21:49:02.416912,2017-03-13 20:03:20.374286,60dc13d4-8c69-4267-9e8c-0eb829792bab,ca1cd3de-687f-4825-9cdc-8db2251e560e,1000
ea587792-fcf3-4b20-a9c0-13e03a83b914,2017-02-21 00:31:50.540471,2017-03-13 20:03:21.791545,980f69ce-61f8-4c09-bfdc-559828a76251,b83b3afc-2d17-4bdb-8b9e-268a0114f5e2,1000
c9292584-506b-4e2d-9045-9ee231c232ac,2017-02-13 03:53:45.222515,2017-03-13 20:03:45.077658,a45c197b-a3ec-4e7d-b796-34681ecc6cfb,145a4c61-ae46-4562-aaa9-d8cd5dcaa5ae,1000
3de65c51-915c-4289-ba89-68b41a561b1f,2017-02-13 03:53:45.463920,2017-03-13 20:03:46.692248,a37e4048-a4fb-4b26-8407-b28e95e3321b,5c62b804-286d-45ed-b939-5d2fb04f4bf1,1000
d1f662ee-4db7-4764-8042-a13be809519c,2017-03-10 20:02:24.504972,2017-03-13 20:05:02.814154,4bc96c7f-3613-4451-b66f-906fccdb05f0,55981c0d-623d-43fa-96b7-ed6a9cf902c4,1000
c49b2619-f84e-4de0-9d56-a1d71d735a52,2017-02-21 23:46:44.721221,2017-03-13 20:04:50.017265,828418ef-bdfa-42ff-95e1-1fa8d6320357,c22906d9-d2e9-4da8-8340-987a4f192958,1000
45afee36-decf-40cf-973d-10fddd7e04e8,2017-02-21 00:31:51.531128,2017-03-13 20:03:20.867705,dc0b58a4-f842-40cd-9ace-3c1dd056de9d,c7b6fa4b-e985-4035-bb20-18028f876c25,1000
3358cb49-402a-4bbb-9576-d821fdc3c0a0,2017-02-21 00:31:51.288764,2017-03-13 20:03:21.043409,1dde062d-87de-4866-aa5f-196bfc1d105b,87ff13bb-bfde-4572-b3de-7348323462cc,1000
0c5b3f65-4e99-4570-b2c2-968c6e431039,2017-02-21 00:31:52.672677,2017-03-13 20:03:21.434970,ca6a8915-91bf-4a94-bf4e-4d9582cfd8e9,d3ade7f8-f818-4b26-9c04-41fa172ff912,1000
d3cc8db6-d126-4488-a0cb-766ef64a5ae1,2017-02-21 00:31:54.234406,2017-03-13 20:03:21.717666,90be6f7c-a9e5-407a-869d-3cfb66bbd37d,e6307f72-f105-4cc4-be65-b04d48a2c429,1000
59a565f0-aa2d-4013-add2-6c94adba753f,2017-02-21 00:31:57.442728,2017-03-13 20:03:22.728907,59b55b62-2e75-4746-aaa3-a8adb98a9f32,14db59a6-8304-4e30-9a81-754e8b31f1e4,1000
